날짜,시간,총 생산지수,광업 및 제조업 생산지수,전기업 및 가스업 생산지수,전력수요,1시간전_수요,전일_동시간_수요,최근7일_평균_수요,hour_sin,hour_cos,요일,주말_유무,휴일_유무,휴일_종류,내국인방문객수,외국인방문객수,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),기온편차(°C)
2025-03-13,04:00:00,110.6,103.1,128.1,617.975,632.155,627.437,731.9780892857142,0.8660254037844386,0.5000000000000001,3,0,0,0,23995,4254,10.55,0.0,3.275,77.25,0.0,10,2.251
2025-03-13,05:00:00,110.6,103.1,128.1,617.925,617.975,631.03,731.6365714285714,0.9659258262890684,0.2588190451025207,3,0,0,0,23995,4254,10.5,0.0,3.075,81.0,0.0,10,2.251
2025-03-13,06:00:00,110.6,103.1,128.1,638.187,617.925,673.772,731.3048869047619,1.0,6.123233995736766e-17,3,0,0,0,23995,4254,10.325,0.0,4.025,80.75,0.0,10,2.251
2025-03-13,07:00:00,110.6,103.1,128.1,677.577,638.187,716.477,730.9633273809525,0.9659258262890684,-0.2588190451025206,3,0,0,0,23995,4254,10.225,0.0,3.675,77.25,0.0,10,2.251
2025-03-13,08:00:00,110.6,103.1,128.1,729.23,677.577,725.456,730.5624523809523,0.8660254037844387,-0.4999999999999998,3,0,0,0,23995,4254,10.45,0.0,2.95,75.25,0.035,10,2.251
2025-03-13,09:00:00,110.6,103.1,128.1,773.39,729.23,722.591,730.2057916666666,0.7071067811865476,-0.7071067811865475,3,0,0,0,23995,4254,11.225,0.0,3.5,58.5,0.1575,10,2.251
2025-03-13,10:00:00,110.6,103.1,128.1,765.968,773.39,738.693,729.9024226190477,0.4999999999999999,-0.8660254037844387,3,0,0,0,23995,4254,11.775,0.0,3.3,55.5,0.35,10,2.251
2025-03-13,11:00:00,110.6,103.1,128.1,748.906,765.968,732.713,729.8261785714285,0.258819045102521,-0.9659258262890682,3,0,0,0,23995,4254,12.35,0.0,4.325,51.25,0.49,10,2.251
2025-03-13,12:00:00,110.6,103.1,128.1,734.872,748.906,738.75,729.8568273809524,1.2246467991473532e-16,-1.0,3,0,0,0,23995,4254,12.925,0.0,4.9,43.75,0.605,10,2.251
2025-03-13,13:00:00,110.6,103.1,128.1,676.534,734.872,729.268,730.2269404761905,-0.2588190451025208,-0.9659258262890684,3,0,0,0,23995,4254,14.35,0.0,4.075,33.75,1.1125,9,2.251
2025-03-13,14:00:00,110.6,103.1,128.1,619.743,676.534,720.942,730.5212023809524,-0.4999999999999997,-0.8660254037844388,3,0,0,0,23995,4254,14.625,0.0,5.6,34.5,1.7375,6,2.251
2025-03-13,15:00:00,110.6,103.1,128.1,653.021,619.743,713.365,730.4839166666667,-0.7071067811865471,-0.7071067811865479,3,0,0,0,23995,4254,14.35,0.0,4.8,32.0,1.325,8,2.251
2025-03-13,16:00:00,110.6,103.1,128.1,677.776,653.021,726.39,730.5197976190476,-0.8660254037844384,-0.5000000000000004,3,0,0,0,23995,4254,13.9,0.0,4.075,30.0,0.82,9,2.251
2025-03-13,17:00:00,110.6,103.1,128.1,673.885,677.776,742.509,730.5979761904762,-0.9659258262890684,-0.2588190451025206,3,0,0,0,23995,4254,14.225,0.0,4.775,27.5,0.7825,4,2.251
2025-03-13,18:00:00,110.6,103.1,128.1,719.817,673.885,747.879,730.3339166666667,-1.0,-1.8369701987210294e-16,3,0,0,0,23995,4254,13.4,0.0,3.775,38.75,0.3,7,2.251
2025-03-13,19:00:00,110.6,103.1,128.1,782.154,719.817,788.053,729.9954940476191,-0.9659258262890684,0.2588190451025203,3,0,0,0,23995,4254,12.825,0.0,4.45,35.0,0.0225,10,2.251
2025-03-13,20:00:00,110.6,103.1,128.1,814.535,782.154,809.861,729.4415595238095,-0.8660254037844386,0.5000000000000001,3,0,0,0,23995,4254,12.925,0.0,3.675,36.5,0.0,10,2.251
2025-03-13,21:00:00,110.6,103.1,128.1,801.337,814.535,798.73,728.788380952381,-0.7071067811865477,0.7071067811865474,3,0,0,0,23995,4254,12.925,0.0,3.625,44.5,0.0,10,2.251
2025-03-13,22:00:00,110.6,103.1,128.1,784.213,801.337,774.487,728.1298273809524,-0.5000000000000004,0.8660254037844384,3,0,0,0,23995,4254,12.975,0.0,4.05,44.75,0.0,10,2.251
2025-03-13,23:00:00,110.6,103.1,128.1,774.306,784.213,754.759,727.489130952381,-0.2588190451025215,0.965925826289068,3,0,0,0,23995,4254,13.0,0.0,4.45,45.25,0.0,9,2.251
2025-03-14,00:00:00,110.6,103.1,128.1,755.741,774.306,738.768,726.8870595238095,0.0,1.0,4,0,0,0,27063,3410,12.25,0.0,3.725,51.5,0.0,7,3.419
2025-03-14,01:00:00,110.6,103.1,128.1,709.719,755.741,689.614,726.3031845238095,0.2588190451025207,0.9659258262890684,4,0,0,0,27063,3410,12.25,0.0,2.825,55.5,0.0,10,3.419
2025-03-14,02:00:00,110.6,103.1,128.1,663.014,709.719,655.452,725.6922023809524,0.4999999999999999,0.8660254037844387,4,0,0,0,27063,3410,11.975,0.0,2.6,53.0,0.0,9,3.419
2025-03-14,03:00:00,110.6,103.1,128.1,640.078,663.014,632.155,725.0539523809524,0.7071067811865475,0.7071067811865476,4,0,0,0,27063,3410,11.725,0.0,3.3,53.0,0.0,9,3.419
2025-03-14,04:00:00,110.6,103.1,128.1,621.907,640.078,617.975,724.4281547619047,0.8660254037844386,0.5000000000000001,4,0,0,0,27063,3410,11.975,0.0,4.375,59.0,0.0,10,3.419
2025-03-14,05:00:00,110.6,103.1,128.1,625.426,621.907,617.925,723.7721250000001,0.9659258262890684,0.2588190451025207,4,0,0,0,27063,3410,11.925,0.0,3.825,61.0,0.0,10,3.419
2025-03-14,06:00:00,110.6,103.1,128.1,641.857,625.426,638.187,723.1213273809524,1.0,6.123233995736766e-17,4,0,0,0,27063,3410,12.075,0.0,3.75,52.75,0.0,10,3.419
2025-03-14,07:00:00,110.6,103.1,128.1,677.16,641.857,677.577,722.4446785714287,0.9659258262890684,-0.2588190451025206,4,0,0,0,27063,3410,12.15,0.0,3.975,45.5,0.0,10,3.419
2025-03-14,08:00:00,110.6,103.1,128.1,721.188,677.16,729.23,721.7191250000001,0.8660254037844387,-0.4999999999999998,4,0,0,0,27063,3410,12.225,0.0,3.725,44.25,0.05,10,3.419
2025-03-14,09:00:00,110.6,103.1,128.1,750.987,721.188,773.39,721.1364285714286,0.7071067811865476,-0.7071067811865475,4,0,0,0,27063,3410,12.75,0.0,3.575,44.25,0.2775,9,3.419
2025-03-14,10:00:00,110.6,103.1,128.1,729.536,750.987,765.968,721.0703214285714,0.4999999999999999,-0.8660254037844387,4,0,0,0,27063,3410,13.6,0.0,3.7,43.5,0.5925,10,3.419
2025-03-14,11:00:00,110.6,103.1,128.1,714.06,729.536,748.906,721.0898154761904,0.258819045102521,-0.9659258262890682,4,0,0,0,27063,3410,14.825,0.0,3.75,43.25,0.8025,9,3.419
2025-03-14,12:00:00,110.6,103.1,128.1,621.552,714.06,734.872,721.0731369047619,1.2246467991473532e-16,-1.0,4,0,0,0,27063,3410,16.525,0.0,5.925,41.25,1.8975,8,3.419
2025-03-14,13:00:00,110.6,103.1,128.1,564.096,621.552,676.534,720.7097738095238,-0.2588190451025208,-0.9659258262890684,4,0,0,0,27063,3410,16.75,0.0,6.375,42.5,2.325,4,3.419
2025-03-14,14:00:00,110.6,103.1,128.1,575.762,564.096,619.743,720.2299166666667,-0.4999999999999997,-0.8660254037844388,4,0,0,0,27063,3410,16.875,0.0,5.775,45.5,2.0875,6,3.419
2025-03-14,15:00:00,110.6,103.1,128.1,608.088,575.762,653.021,719.8270357142857,-0.7071067811865471,-0.7071067811865479,4,0,0,0,27063,3410,17.175,0.0,6.075,39.5,1.51,9,3.419
2025-03-14,16:00:00,110.6,103.1,128.1,652.175,608.088,677.776,719.4145297619048,-0.8660254037844384,-0.5000000000000004,4,0,0,0,27063,3410,15.925,0.0,5.075,43.25,0.8975,10,3.419
2025-03-14,17:00:00,110.6,103.1,128.1,671.15,652.175,673.885,719.0973452380952,-0.9659258262890684,-0.2588190451025206,4,0,0,0,27063,3410,15.55,0.0,4.75,45.75,0.6950000000000001,7,3.419
2025-03-14,18:00:00,110.6,103.1,128.1,698.049,671.15,719.817,718.6521666666666,-1.0,-1.8369701987210294e-16,4,0,0,0,27063,3410,14.65,0.0,4.075,50.5,0.3225,8,3.419
2025-03-14,19:00:00,110.6,103.1,128.1,754.613,698.049,782.154,718.0739107142857,-0.9659258262890684,0.2588190451025203,4,0,0,0,27063,3410,13.8,0.0,4.074999999999999,52.0,0.02,10,3.419
2025-03-14,20:00:00,110.6,103.1,128.1,782.48,754.613,814.535,717.5518452380952,-0.8660254037844386,0.5000000000000001,4,0,0,0,27063,3410,13.525,0.0,3.975,50.5,0.0,10,3.419
2025-03-14,21:00:00,110.6,103.1,128.1,771.7,782.48,801.337,717.0418214285714,-0.7071067811865477,0.7071067811865474,4,0,0,0,27063,3410,13.475,0.0,4.075,53.5,0.0,10,3.419
2025-03-14,22:00:00,110.6,103.1,128.1,752.736,771.7,784.213,716.5961666666667,-0.5000000000000004,0.8660254037844384,4,0,0,0,27063,3410,13.675,0.0,4.95,48.25,0.0,10,3.419
2025-03-14,23:00:00,110.6,103.1,128.1,738.666,752.736,774.306,716.2096666666666,-0.2588190451025215,0.965925826289068,4,0,0,0,27063,3410,13.4,0.0,4.525,54.25,0.0,10,3.419
2025-03-15,00:00:00,110.6,103.1,128.1,725.158,738.666,755.741,715.7987738095237,0.0,1.0,5,1,1,0,25250,2773,12.125,0.375,3.375,71.75,0.0,10,-0.959
2025-03-15,01:00:00,110.6,103.1,128.1,686.521,725.158,709.719,715.4237380952381,0.2588190451025207,0.9659258262890684,5,1,1,0,25250,2773,10.925,0.0,4.05,81.0,0.0,10,-0.959
2025-03-15,02:00:00,110.6,103.1,128.1,651.961,686.521,663.014,715.1014285714285,0.4999999999999999,0.8660254037844387,5,1,1,0,25250,2773,10.725,0.0,3.9,83.25,0.0,10,-0.959
2025-03-15,03:00:00,110.6,103.1,128.1,631.789,651.961,640.078,714.7763452380952,0.7071067811865475,0.7071067811865476,5,1,1,0,25250,2773,10.525,5.625,6.05,87.25,0.0,10,-0.959
2025-03-15,04:00:00,110.6,103.1,128.1,630.721,631.789,621.907,714.5019702380952,0.8660254037844386,0.5000000000000001,5,1,1,0,25250,2773,9.7,0.0,6.300000000000001,86.5,0.0,10,-0.959
2025-03-15,05:00:00,110.6,103.1,128.1,638.275,630.721,625.426,714.2975833333334,0.9659258262890684,0.2588190451025207,5,1,1,0,25250,2773,9.45,0.0,7.1,85.5,0.0,10,-0.959
2025-03-15,06:00:00,110.6,103.1,128.1,654.374,638.275,641.857,714.1267321428571,1.0,6.123233995736766e-17,5,1,1,0,25250,2773,9.4,6.525,7.15,86.5,0.0,10,-0.959
2025-03-15,07:00:00,110.6,103.1,128.1,678.409,654.374,677.16,713.9329166666668,0.9659258262890684,-0.2588190451025206,5,1,1,0,25250,2773,9.175,0.0,7.625,87.75,0.0,10,-0.959
2025-03-15,08:00:00,110.6,103.1,128.1,707.971,678.409,721.188,713.7466190476191,0.8660254037844387,-0.4999999999999998,5,1,1,0,25250,2773,8.95,0.0,8.55,87.75,0.015,10,-0.959
2025-03-15,09:00:00,110.6,103.1,128.1,766.17,707.971,750.987,713.5979047619047,0.7071067811865476,-0.7071067811865475,5,1,1,0,25250,2773,8.8,5.525,7.949999999999999,87.0,0.0675,10,-0.959
2025-03-15,10:00:00,110.6,103.1,128.1,799.778,766.17,729.536,713.6507678571428,0.4999999999999999,-0.8660254037844387,5,1,1,0,25250,2773,9.075,0.0,8.475,84.0,0.1925,10,-0.959
2025-03-15,11:00:00,110.6,103.1,128.1,777.249,799.778,714.06,714.0977976190477,0.258819045102521,-0.9659258262890682,5,1,1,0,25250,2773,9.45,0.0,7.3,82.25,0.545,10,-0.959
2025-03-15,12:00:00,110.6,103.1,128.1,767.926,777.249,621.552,714.8367083333333,1.2246467991473532e-16,-1.0,5,1,1,0,25250,2773,10.225,0.75,6.2,79.25,0.69,10,-0.959
2025-03-15,13:00:00,110.6,103.1,128.1,760.304,767.926,564.096,715.4797797619048,-0.2588190451025208,-0.9659258262890684,5,1,1,0,25250,2773,10.35,0.0,5.775,77.0,0.6475000000000001,10,-0.959
2025-03-15,14:00:00,110.6,103.1,128.1,779.361,760.304,575.762,715.8682916666667,-0.4999999999999997,-0.8660254037844388,5,1,1,0,25250,2773,10.5,0.0,6.475,75.75,0.385,10,-0.959
2025-03-15,15:00:00,110.6,103.1,128.1,772.679,779.361,608.088,716.2561666666667,-0.7071067811865471,-0.7071067811865479,5,1,1,0,25250,2773,10.075,0.25,6.9,79.75,0.265,10,-0.959
2025-03-15,16:00:00,110.6,103.1,128.1,761.783,772.679,652.175,716.5712797619047,-0.8660254037844384,-0.5000000000000004,5,1,1,0,25250,2773,9.95,0.0,6.05,82.5,0.445,10,-0.959
2025-03-15,17:00:00,110.6,103.1,128.1,803.146,761.783,671.15,716.8187976190476,-0.9659258262890684,-0.2588190451025206,5,1,1,0,25250,2773,9.325,0.0,6.175000000000001,82.5,0.2125,10,-0.959
2025-03-15,18:00:00,110.6,103.1,128.1,831.645,803.146,698.049,717.1838750000001,-1.0,-1.8369701987210294e-16,5,1,1,0,25250,2773,8.875,0.3,6.074999999999999,82.25,0.085,10,-0.959
2025-03-15,19:00:00,110.6,103.1,128.1,837.771,831.645,754.613,717.5254107142857,-0.9659258262890684,0.2588190451025203,5,1,1,0,25250,2773,8.9,0.0,5.75,79.75,0.0075,10,-0.959
2025-03-15,20:00:00,110.6,103.1,128.1,838.51,837.771,782.48,717.6390178571428,-0.8660254037844386,0.5000000000000001,5,1,1,0,25250,2773,9.0,0.0,5.225,78.0,0.0,10,-0.959
2025-03-15,21:00:00,110.6,103.1,128.1,818.174,838.51,771.7,717.5310119047618,-0.7071067811865477,0.7071067811865474,5,1,1,0,25250,2773,9.3,0.025,4.8,73.75,0.0,10,-0.959
2025-03-15,22:00:00,110.6,103.1,128.1,794.059,818.174,752.736,717.3555059523809,-0.5000000000000004,0.8660254037844384,5,1,1,0,25250,2773,9.425,0.0,4.625,70.75,0.0,10,-0.959
2025-03-15,23:00:00,110.6,103.1,128.1,777.294,794.059,738.666,717.1132083333333,-0.2588190451025215,0.965925826289068,5,1,1,0,25250,2773,9.525,0.0,5.725,71.25,0.0,10,-0.959
2025-03-16,00:00:00,110.6,103.1,128.1,760.876,777.294,725.158,716.8220297619048,0.0,1.0,6,1,1,0,21647,2542,9.475,0.0,4.075,70.75,0.0,10,-3.507
2025-03-16,01:00:00,110.6,103.1,128.1,709.903,760.876,686.521,716.5499166666666,0.2588190451025207,0.9659258262890684,6,1,1,0,21647,2542,9.375,0.0,4.375,73.25,0.0,10,-3.507
2025-03-16,02:00:00,110.6,103.1,128.1,675.564,709.903,651.961,716.2896845238095,0.4999999999999999,0.8660254037844387,6,1,1,0,21647,2542,9.3,0.0,3.975,73.25,0.0,10,-3.507
2025-03-16,03:00:00,110.6,103.1,128.1,650.842,675.564,631.789,715.9937380952381,0.7071067811865475,0.7071067811865476,6,1,1,0,21647,2542,9.075,0.0,4.1,74.75,0.0,9,-3.507
2025-03-16,04:00:00,110.6,103.1,128.1,647.907,650.842,630.721,715.6445773809523,0.8660254037844386,0.5000000000000001,6,1,1,0,21647,2542,8.975,0.0,4.85,77.25,0.0,7,-3.507
2025-03-16,05:00:00,110.6,103.1,128.1,652.809,647.907,638.275,715.3338571428571,0.9659258262890684,0.2588190451025207,6,1,1,0,21647,2542,8.625,0.0,4.75,78.75,0.0,8,-3.507
2025-03-16,06:00:00,110.6,103.1,128.1,661.858,652.809,654.374,715.0591428571429,1.0,6.123233995736766e-17,6,1,1,0,21647,2542,8.45,0.0,5.325,77.5,0.0,6,-3.507
2025-03-16,07:00:00,110.6,103.1,128.1,689.264,661.858,678.409,714.7198035714287,0.9659258262890684,-0.2588190451025206,6,1,1,0,21647,2542,8.0,0.0,5.575,78.0,0.0025,6,-3.507
2025-03-16,08:00:00,110.6,103.1,128.1,667.913,689.264,707.971,714.4387916666667,0.8660254037844387,-0.4999999999999998,6,1,1,0,21647,2542,8.275,0.0,6.55,73.75,0.165,7,-3.507
2025-03-16,09:00:00,110.6,103.1,128.1,614.107,667.913,766.17,714.1339047619048,0.7071067811865476,-0.7071067811865475,6,1,1,0,21647,2542,9.05,0.0,6.3,63.0,0.565,6,-3.507
2025-03-16,10:00:00,110.6,103.1,128.1,610.7,614.107,799.778,714.0589880952381,0.4999999999999999,-0.8660254037844387,6,1,1,0,21647,2542,9.5,0.0,6.45,62.5,0.8425,8,-3.507
2025-03-16,11:00:00,110.6,103.1,128.1,631.332,610.7,777.249,714.2578333333333,0.258819045102521,-0.9659258262890682,6,1,1,0,21647,2542,9.625,0.0,7.175000000000001,61.5,1.0175,8,-3.507
2025-03-16,12:00:00,110.6,103.1,128.1,663.184,631.332,767.926,714.7271190476191,1.2246467991473532e-16,-1.0,6,1,1,0,21647,2542,8.725,0.0,7.75,65.5,0.915,8,-3.507
2025-03-16,13:00:00,110.6,103.1,128.1,685.746,663.184,760.304,715.493630952381,-0.2588190451025208,-0.9659258262890684,6,1,1,0,21647,2542,8.0,0.0,8.525,63.0,0.9125,8,-3.507
2025-03-16,14:00:00,110.6,103.1,128.1,686.001,685.746,779.361,716.5030416666666,-0.4999999999999997,-0.8660254037844388,6,1,1,0,21647,2542,7.5,0.0,9.425,62.0,0.8825,8,-3.507
2025-03-16,15:00:00,110.6,103.1,128.1,712.736,686.001,772.679,717.5265297619047,-0.7071067811865471,-0.7071067811865479,6,1,1,0,21647,2542,6.725,0.0,9.825,60.5,0.6224999999999999,9,-3.507
2025-03-16,16:00:00,110.6,103.1,128.1,718.633,712.736,761.783,718.6805416666666,-0.8660254037844384,-0.5000000000000004,6,1,1,0,21647,2542,6.775,0.0,9.625,54.5,0.67,6,-3.507
2025-03-16,17:00:00,110.6,103.1,128.1,687.365,718.633,803.146,719.6733035714286,-0.9659258262890684,-0.2588190451025206,6,1,1,0,21647,2542,5.8,0.0,10.125,47.25,0.8875,5,-3.507
2025-03-16,18:00:00,110.6,103.1,128.1,771.547,687.365,831.645,720.1198690476191,-1.0,-1.8369701987210294e-16,6,1,1,0,21647,2542,4.7,0.0,10.075,47.0,0.2825,5,-3.507
2025-03-16,19:00:00,110.6,103.1,128.1,879.038,771.547,837.771,720.6550952380952,-0.9659258262890684,0.2588190451025203,6,1,1,0,21647,2542,4.35,0.0,10.35,46.75,0.0275,8,-3.507
2025-03-16,20:00:00,110.6,103.1,128.1,906.627,879.038,838.51,721.2380833333333,-0.8660254037844386,0.5000000000000001,6,1,1,0,21647,2542,4.4,0.0,10.45,43.75,0.0,6,-3.507
2025-03-16,21:00:00,110.6,103.1,128.1,895.401,906.627,818.174,721.6041845238095,-0.7071067811865477,0.7071067811865474,6,1,1,0,21647,2542,3.875,0.0,9.875,52.75,0.0,8,-3.507
2025-03-16,22:00:00,110.6,103.1,128.1,871.371,895.401,794.059,721.8807261904761,-0.5000000000000004,0.8660254037844384,6,1,1,0,21647,2542,2.7,0.0,10.925,70.75,0.0,7,-3.507
2025-03-16,23:00:00,110.6,103.1,128.1,863.092,871.371,777.294,722.1317142857142,-0.2588190451025215,0.965925826289068,6,1,1,0,21647,2542,2.7,0.0,9.7,74.25,0.0,7,-3.507
2025-03-17,00:00:00,110.6,103.1,128.1,843.6,863.092,760.876,722.3967797619048,0.0,1.0,0,0,0,0,26064,4605,3.325,0.175,9.375,61.25,0.0,7,-5.958
2025-03-17,01:00:00,110.6,103.1,128.1,796.024,843.6,709.903,722.6654285714286,0.2588190451025207,0.9659258262890684,0,0,0,0,26064,4605,3.775,0.0,10.575,49.75,0.0,6,-5.958
2025-03-17,02:00:00,110.6,103.1,128.1,764.798,796.024,675.564,722.9279940476191,0.4999999999999999,0.8660254037844387,0,0,0,0,26064,4605,3.575,0.0,10.1,47.75,0.0,4,-5.958
2025-03-17,03:00:00,110.6,103.1,128.1,743.57,764.798,650.842,723.2043630952381,0.7071067811865475,0.7071067811865476,0,0,0,0,26064,4605,3.4,0.0,9.25,48.75,0.0,6,-5.958
2025-03-17,04:00:00,110.6,103.1,128.1,730.258,743.57,647.907,723.4754642857142,0.8660254037844386,0.5000000000000001,0,0,0,0,26064,4605,3.525,0.0,9.075,47.25,0.0,6,-5.958
2025-03-17,05:00:00,110.6,103.1,128.1,731.844,730.258,652.809,723.7237321428571,0.9659258262890684,0.2588190451025207,0,0,0,0,26064,4605,3.7,0.0,8.700000000000001,45.5,0.0,6,-5.958
2025-03-17,06:00:00,110.6,103.1,128.1,750.23,731.844,661.858,723.9535000000001,1.0,6.123233995736766e-17,0,0,0,0,26064,4605,3.65,0.0,8.45,46.75,0.0,5,-5.958
2025-03-17,07:00:00,110.6,103.1,128.1,793.782,750.23,689.264,724.1789821428572,0.9659258262890684,-0.2588190451025206,0,0,0,0,26064,4605,3.75,0.0,7.15,48.25,0.0025,6,-5.958
2025-03-17,08:00:00,110.6,103.1,128.1,821.32,793.782,667.913,724.465261904762,0.8660254037844387,-0.4999999999999998,0,0,0,0,26064,4605,4.125,0.0,6.775,45.5,0.1775,6,-5.958
2025-03-17,09:00:00,110.6,103.1,128.1,809.373,821.32,614.107,724.7865892857143,0.7071067811865476,-0.7071067811865475,0,0,0,0,26064,4605,5.05,0.0,6.675,44.5,0.5349999999999999,6,-5.958
2025-03-17,10:00:00,110.6,103.1,128.1,762.839,809.373,610.7,725.029380952381,0.4999999999999999,-0.8660254037844387,0,0,0,0,26064,4605,6.2,0.0,6.525,44.0,1.1075,4,-5.958
2025-03-17,11:00:00,110.6,103.1,128.1,738.083,762.839,631.332,724.9357738095238,0.258819045102521,-0.9659258262890682,0,0,0,0,26064,4605,6.675,0.0,6.55,45.25,1.2725,4,-5.958
2025-03-17,12:00:00,110.6,103.1,128.1,697.802,738.083,663.184,724.8321666666666,1.2246467991473532e-16,-1.0,0,0,0,0,26064,4605,7.15,0.0,6.9,43.0,1.7075,3,-5.958
2025-03-17,13:00:00,110.6,103.1,128.1,655.213,697.802,685.746,724.3436607142858,-0.2588190451025208,-0.9659258262890684,0,0,0,0,26064,4605,7.675000000000001,0.0,8.0,42.75,2.1425,3,-5.958
2025-03-17,14:00:00,110.6,103.1,128.1,664.539,655.213,686.001,723.7370714285714,-0.4999999999999997,-0.8660254037844388,0,0,0,0,26064,4605,8.0,0.0,7.225,41.75,2.115,3,-5.958
2025-03-17,15:00:00,110.6,103.1,128.1,674.728,664.539,712.736,723.2141011904762,-0.7071067811865471,-0.7071067811865479,0,0,0,0,26064,4605,8.025,0.0,6.95,39.25,1.7975,2,-5.958
2025-03-17,16:00:00,110.6,103.1,128.1,683.804,674.728,718.633,722.7309285714285,-0.8660254037844384,-0.5000000000000004,0,0,0,0,26064,4605,7.725,0.0,6.1,38.25,1.4874999999999998,2,-5.958
2025-03-17,17:00:00,110.6,103.1,128.1,718.175,683.804,687.365,722.2602023809525,-0.9659258262890684,-0.2588190451025206,0,0,0,0,26064,4605,7.55,0.0,5.025,38.5,1.0975,1,-5.958
2025-03-17,18:00:00,110.6,103.1,128.1,772.177,718.175,771.547,721.7544821428571,-1.0,-1.8369701987210294e-16,0,0,0,0,26064,4605,6.9,0.0,4.875,39.75,0.54,0,-5.958
2025-03-17,19:00:00,110.6,103.1,128.1,874.267,772.177,879.038,721.4199761904763,-0.9659258262890684,0.2588190451025203,0,0,0,0,26064,4605,5.3,0.0,3.875,46.25,0.065,0,-5.958
2025-03-17,20:00:00,110.6,103.1,128.1,944.256,874.267,906.627,721.5953928571429,-0.8660254037844386,0.5000000000000001,0,0,0,0,26064,4605,4.65,0.0,3.825,49.25,0.0,0,-5.958
2025-03-17,21:00:00,110.6,103.1,128.1,941.208,944.256,895.401,722.1306904761905,-0.7071067811865477,0.7071067811865474,0,0,0,0,26064,4605,4.5,0.0,3.2750000000000004,52.75,0.0,0,-5.958
2025-03-17,22:00:00,110.6,103.1,128.1,922.804,941.208,871.371,722.7804583333333,-0.5000000000000004,0.8660254037844384,0,0,0,0,26064,4605,3.8,0.0,3.3,58.5,0.0,0,-5.958
2025-03-17,23:00:00,110.6,103.1,128.1,908.824,922.804,863.092,723.5324285714285,-0.2588190451025215,0.965925826289068,0,0,0,0,26064,4605,4.3,0.0,4.075,55.5,0.0,0,-5.958
2025-03-18,00:00:00,110.6,103.1,128.1,876.679,908.824,843.6,724.3659583333333,0.0,1.0,1,0,0,0,21026,2711,4.475,0.0,3.775,56.75,0.0,0,-6.032
2025-03-18,01:00:00,110.6,103.1,128.1,817.94,876.679,796.024,725.164755952381,0.2588190451025207,0.9659258262890684,1,0,0,0,21026,2711,5.125,0.0,3.825,54.0,0.0,0,-6.032
2025-03-18,02:00:00,110.6,103.1,128.1,773.702,817.94,764.798,725.8987023809523,0.4999999999999999,0.8660254037844387,1,0,0,0,21026,2711,6.225,0.0,5.45,54.25,0.0,7,-6.032
2025-03-18,03:00:00,110.6,103.1,128.1,721.448,773.702,743.57,726.5740714285714,0.7071067811865475,0.7071067811865476,1,0,0,0,21026,2711,7.1,0.0,5.975,58.25,0.0,10,-6.032
2025-03-18,04:00:00,110.6,103.1,128.1,699.438,721.448,730.258,727.0677857142857,0.8660254037844386,0.5000000000000001,1,0,0,0,21026,2711,5.65,0.0,8.875,76.0,0.0,10,-6.032
2025-03-18,05:00:00,110.6,103.1,128.1,705.453,699.438,731.844,727.502363095238,0.9659258262890684,0.2588190451025207,1,0,0,0,21026,2711,4.625,0.0,5.8,81.0,0.0,9,-6.032
2025-03-18,06:00:00,110.6,103.1,128.1,724.542,705.453,750.23,727.9793273809524,1.0,6.123233995736766e-17,1,0,0,0,21026,2711,5.15,1.4,6.675000000000001,68.25,0.0,7,-6.032
2025-03-18,07:00:00,110.6,103.1,128.1,777.811,724.542,793.782,728.4530238095239,0.9659258262890684,-0.2588190451025206,1,0,0,0,21026,2711,4.949999999999999,0.0,6.875,67.25,0.0,4,-6.032
2025-03-18,08:00:00,110.6,103.1,128.1,800.692,777.811,821.32,729.0319047619047,0.8660254037844387,-0.4999999999999998,1,0,0,0,21026,2711,5.375,0.0,7.875,57.5,0.19,4,-6.032
2025-03-18,09:00:00,110.6,103.1,128.1,765.833,800.692,809.373,729.4804642857143,0.7071067811865476,-0.7071067811865475,1,0,0,0,21026,2711,5.975,0.0,8.425,50.25,0.6699999999999999,5,-6.032
2025-03-18,10:00:00,110.6,103.1,128.1,760.732,765.833,762.839,729.6052440476191,0.4999999999999999,-0.8660254037844387,1,0,0,0,21026,2711,6.2,0.0,8.725,48.75,0.9975,6,-6.032
2025-03-18,11:00:00,110.6,103.1,128.1,769.071,760.732,738.083,729.6636547619048,0.258819045102521,-0.9659258262890682,1,0,0,0,21026,2711,5.575,0.0,8.925,52.5,1.4375,8,-6.032
2025-03-18,12:00:00,110.6,103.1,128.1,737.788,769.071,697.802,729.8994166666666,1.2246467991473532e-16,-1.0,1,0,0,0,21026,2711,6.8,0.0,9.875,42.5,1.6075000000000002,5,-6.032
2025-03-18,13:00:00,110.6,103.1,128.1,762.056,737.788,655.213,730.2490595238096,-0.2588190451025208,-0.9659258262890684,1,0,0,0,21026,2711,5.65,0.0,10.625,51.25,1.545,6,-6.032
2025-03-18,14:00:00,110.6,103.1,128.1,748.42,762.056,664.539,730.7972857142857,-0.4999999999999997,-0.8660254037844388,1,0,0,0,21026,2711,5.6,0.0,9.525,53.25,1.905,5,-6.032
2025-03-18,15:00:00,110.6,103.1,128.1,758.611,748.42,674.728,731.3889821428571,-0.7071067811865471,-0.7071067811865479,1,0,0,0,21026,2711,4.675,0.0,11.4,59.25,1.3775,6,-6.032
